CustomerID,TransactionID,TransactionDate,Amount,ProductCategory,PaymentMethod
984d1ffa-8789-44f8-9a59-3c82e4d1d9c4,8d88e821-137f-4e21-87a0-c8e430bb1c8a,2023-03-21,771.71,Clothing,PayPal
8259be60-437d-486d-9b10-b834e22ba7cc,13c93082-b28d-4c40-9de6-37d015708a82,2023-02-10,908.51,Clothing,Debit Card
c31b7475-f089-4708-be02-df18e1348a5e,47b89f35-f736-4cc5-b85f-bc756358a611,2023-10-06,809.08,Health & Beauty,PayPal
aad9efed-bab8-4873-833a-a6cc86aa49bc,efaf6e52-6ea7-4e73-9db1-67f942e43d4d,2023-02-04,489.79,Health & Beauty,Credit Card
57949a01-31cd-4f78-b64c-392e0a74bd1f,0889b3d6-f163-48c3-b02d-d543e7d7e448,2023-11-02,732.75,Uncategorized,Credit Card
13055ed6-bead-43e7-ac2a-faba56cfc647,4393ef05-9760-49b9-8c7b-919b0e37f9ce,2023-05-13,489.79,Home & Garden,Debit Card
51668fb4-bf4c-4030-8df0-ddc2263ec6ad,793f8b0e-9dd0-479a-b6c2-11ddf899ab38,2023-08-11,592.72,Uncategorized,Credit Card
ad21da52-d3d5-462d-bf3b-841e989ba1be,7934814b-e5bc-4d00-9c8b-7e0b4a160ffd,2022-10-28,291.9,Health & Beauty,PayPal
083a0272-f1ab-46c6-a612-966ff1837635,85a0d5ad-7c93-4e7c-bdda-61760074ce3f,2023-02-07,631.63,Home & Garden,Bank Transfer
79e54264-06e9-4eb7-a79f-ecfcc603efc8,04f7567e-78df-4e18-9994-93869b3644de,2023-07-21,747.58,Clothing,Credit Card
c4a7ca71-d1b7-4c29-863b-b0c17bdc0508,f50a2932-6e9f-453f-9b36-6e20e8088b53,2023-09-13,292.11,Electronics,PayPal
8d807538-5767-461a-a074-542002142cc7,6438c1e9-2572-4993-bc92-ddb6f44dcdba,2024-01-21,84.98,Electronics,PayPal
dad5383c-36f9-4dd6-8a63-a3466a8ca819,aac1631b-d259-4ae8-bb98-018ee4cf39c0,2023-06-26,876.82,Automotive,Credit Card
80ccc424-80cb-43f9-8063-a09c96c53da0,c1f8fc5e-7da3-4f4f-8767-bf10dc550b17,2024-06-02,271.98,Home & Garden,Credit Card
a3c0fe03-4de6-4e05-becb-c67e93e2b97f,be150141-9f95-4614-9171-daaa53304d78,2023-04-14,58.42,Electronics,Debit Card
f6f7400a-0aa5-47dc-bc5a-af3e38d00f30,96050a5c-def7-40c8-83b2-82cf58707ff0,2024-02-03,595.22,Health & Beauty,Bank Transfer
49f06ea9-4ae5-4ce5-98ce-d2c2f6f15cbd,db7e81da-bc07-4eea-94f0-8bcb890a0901,2023-10-17,489.79,Electronics,Debit Card
7eb7f7df-9b0a-416a-829e-bcf4d8bd57dc,6cfe5871-8524-4d81-abaa-a54fdd3c873d,2023-06-11,-100.0,Automotive,PayPal
f64f26c0-38ff-40d2-b22a-fc527d19dec3,a3966ede-f13a-4999-89ac-0353a07ac0cd,2024-04-02,499.74,Home & Garden,Credit Card
9c4eeca5-47b9-422b-88e9-2cc77cf58a20,8c161cb4-1612-4a6d-a577-0eee246b24b6,2024-04-17,81.97,Health & Beauty,Debit Card
041ce001-c5db-443e-8269-7ff3412af7fe,15f25e75-c7f3-4192-9db9-cf1dd9a2c4ac,2024-01-07,489.79,Automotive,Bank Transfer
3341628f-8548-4ae7-9000-ec20c5973e5a,e1567b29-6941-4f08-bb1e-e77e8f63c85a,2023-12-19,237.79,Clothing,PayPal
e470607b-d83b-4042-956a-559e5126c4db,96625087-8417-4e89-aeac-30e335a51a08,2023-01-16,451.24,Automotive,Bank Transfer
28dad012-b308-4cd7-b60f-edb22f8a6022,9a97b17d-e45e-4589-ba37-90e5663295d1,2022-07-24,63.04,Home & Garden,PayPal
e7c7f991-9b89-485f-b2e1-216ac5c661a0,94e8a549-1953-49a9-b976-f18c20f02a65,2023-07-16,406.91,Automotive,PayPal
e93f71d9-e511-45a4-8640-9ece88920b77,dc3dc2a0-ee6e-48b4-babf-93e01a8fd925,2023-06-10,489.79,Automotive,PayPal
c5440e19-6474-40f0-9306-f4d590035241,0ca85997-0da2-4f80-aaef-c363c801ce3b,2023-10-12,474.57,Clothing,Debit Card
edd44c40-873f-4fbd-9ceb-8e9c59254485,68d69a34-7620-4782-96f5-245ba9086da3,2024-03-10,489.79,Health & Beauty,PayPal
3e3228a0-0d67-4e2a-aa10-7e68395e7fab,6c91c6c8-f897-4522-885b-49ff5581b7c6,2024-02-11,489.79,Clothing,Debit Card
3ae9d673-efe2-4155-84ea-a2f9513ad419,743e778c-0621-40bb-b2b4-f3195b6f6fcd,2022-12-19,270.99,Electronics,PayPal
3c4cd76a-57cf-4db4-820e-545a075fa640,5f8f84e3-0f95-487c-82ee-0096df094ecf,2023-04-24,724.35,Electronics,Debit Card
f87894e0-1728-4109-afd7-5742e340cb4a,e9998c15-5dfd-4fa3-b006-46c36cc8b5ac,2022-09-02,350.68,Home & Garden,PayPal
958b5999-943e-4d80-abeb-5fb285047fc0,e87f31a2-3d82-4d6d-8b9e-4595c2f6befd,2024-05-13,66.94,Clothing,Bank Transfer
6492040d-56f8-4c1a-bbe0-5b62fb39c65d,163533e3-fca6-4ed6-a44f-fba8e1651ab3,2022-10-09,266.68,Automotive,Credit Card
92ad692c-6e50-43bd-b47e-b0606ce6e802,49ba8708-9c37-4289-967f-ad1e782d7d48,2022-08-19,912.41,Home & Garden,Bank Transfer
095992d4-56e4-4756-b930-74f701363489,d26b4f09-1a3d-49ab-9cd8-56ba3194d995,2023-09-07,236.28,Automotive,Bank Transfer
aeba2f6d-bf7f-4a93-b947-4b5d03d6fa95,fc6fdc21-ec27-4c2e-86f3-2b9020263c01,2023-06-10,489.79,Health & Beauty,Bank Transfer
ce3f403f-b955-4364-ae22-bf351381e01f,4f54abfe-6f38-482c-b625-ead30a2bbe61,2023-08-17,962.08,Automotive,Bank Transfer
eeebfab7-8917-4eb2-a187-fae698d2978b,56276afa-b84b-45b4-b3e1-8670c91cd271,2023-07-28,913.27,Automotive,Debit Card
c4a7ca71-d1b7-4c29-863b-b0c17bdc0508,4ce52c93-3d8f-48f5-ac7c-df0851b15c9b,2022-09-18,698.57,Clothing,PayPal
78bee088-4d98-4eaf-ab74-cac78e41e898,b2d9fbb0-48b8-41a0-85b3-3a2556ff487f,2024-06-16,556.16,Automotive,Debit Card
93532115-4bd5-4a6e-b019-c37003555495,1a771d9a-92d4-46da-88db-ce2617f22b77,2023-07-22,489.79,Clothing,Credit Card
939cf2d9-6764-404e-8ea8-ea5d283c3b8b,becb8095-874e-460b-9394-2526112f87cf,2023-09-06,741.26,Electronics,Credit Card
4fa0e136-dc82-4b63-b106-51c60fc5d47e,57da666b-f633-49eb-bd96-c3859dbe5da5,2024-03-01,910.13,Home & Garden,Credit Card
401302a0-2748-49f3-bf78-d778d21d4cc7,4927a974-aa89-4f0c-8556-4e9644abfeee,2023-06-22,233.01,Electronics,Bank Transfer
2d76d24b-3693-4802-8014-9ea47fb95597,c2456e2b-799b-4434-8adb-6dc3be44e865,2022-11-25,199.7,Home & Garden,Credit Card
3c0a3687-a1aa-421e-b671-9e4f859c56e4,6de7436e-cd33-486d-ac43-011a17335c76,2022-10-30,681.87,Clothing,Debit Card
73406732-e0cc-4ae6-a03b-aed8ed40dbee,771c7aa6-1ab5-433f-9830-17671f7c2f6e,2023-09-16,867.6,Home & Garden,Credit Card
474f9233-0616-431b-b3e9-a6feabe68abb,088bd2f9-94ee-42b9-8c41-932f680ee2fe,2023-05-08,587.91,Home & Garden,PayPal
a5e3f473-4157-4b7e-8377-05720206d7a7,5c246db2-3259-420a-bb86-a87c1ff37b32,2023-10-31,321.74,Health & Beauty,Debit Card
cb8f9257-d8ad-4751-998d-40e56cfe17e4,9537feae-95c9-45f9-ba0e-207bc65da706,2023-02-17,558.68,Home & Garden,PayPal
35dc485e-ab21-430b-87b0-b09dab982f99,d4556c30-64b0-4304-bff1-b1fe010b5ca9,2023-06-08,959.71,Home & Garden,Credit Card
d968cee0-3524-42d4-a0f7-5fe6e8284890,50c2bbdd-37db-466c-b228-b81cc2e2fd87,2023-09-20,426.33,Uncategorized,PayPal
0928ee67-7a9c-4f75-b73e-4a0e0ef3347f,48bd4f61-c962-4e10-b672-d7e5bfcdc285,2024-06-10,942.98,Home & Garden,Credit Card
c3ee84bb-f586-4e4f-9d43-48af820faf03,585f5031-2b1d-4d2a-a866-315c578e517b,2023-02-20,512.77,Electronics,PayPal
ab0ff3f2-c413-41cd-a69d-9ec090b6739b,9d3945a7-1591-48b2-a8e0-1f769fdf771a,2022-08-09,489.79,Automotive,Debit Card
c51a0615-0139-4cfb-84f7-0c5f12c7d9b8,3f31cd55-1c8f-4aaf-843a-6767e7b14c6a,2023-11-20,583.87,Home & Garden,Bank Transfer
c98edfc3-4819-4b2b-9af8-281ada990517,1567faf6-33bd-4cf8-b9e7-29030d0f62b5,2022-10-19,950.76,Electronics,Debit Card
362a01b9-67b2-4b9e-b703-44c9567fd51d,358efa3c-27d3-4050-b414-164c5ccb0de7,2023-09-03,888.21,Clothing,PayPal
00d4fbfe-5ce0-4d87-a307-b15801d1373e,07d7136b-6c4d-4d37-aca3-6427dbc4418e,2023-04-05,347.7,Health & Beauty,PayPal
c74dc709-15bb-4652-9930-1c5f5897bfe3,26281abf-3bc8-4ab7-9bfa-496fceedc364,2024-04-09,138.48,Clothing,Credit Card
fd51c466-a180-4f86-b92d-e72b7012685c,0365b7e7-deb0-4e8f-9b33-b87b1457a22a,2022-11-15,632.67,Automotive,Credit Card
1f0f2c2d-eb0a-4ffb-a21a-684f892bd7fd,dca0bd0b-fca6-4cd2-81f9-423c0c4f6c62,2023-02-26,673.93,Uncategorized,PayPal
137362fe-5ca3-4d01-806d-8c4d1f7b29aa,999213cf-70bc-43bf-a9b0-3a63842e5820,2022-08-23,509.97,Clothing,Debit Card
b8a3bca9-79e2-4a99-96be-f23108c05f00,c72547c7-4a27-4948-8832-4963064374c3,2023-01-03,924.78,Home & Garden,Bank Transfer
7e78d05f-37e2-4af3-a15a-7ad19a968010,1ccd77b6-cb1f-4e74-9c3d-101282fdcd2f,2024-03-24,688.33,Automotive,PayPal
13c2cba9-a93e-4167-86c4-8326e3cff8be,fda57427-8d2f-4fdc-a80c-23b62e352c25,2024-06-18,489.79,Clothing,Bank Transfer
4f6d0e26-dbf8-4abe-8b06-083acba71564,68952ec5-47ad-4ab7-8f7f-a5b2e970df25,2023-11-15,576.27,Health & Beauty,Debit Card
d59cf513-ec9c-40e3-919c-57e7893b0ae6,8e2ac794-ee8d-4b9e-8f65-64b8ea3f4b95,2023-02-14,249.22,Automotive,Debit Card
a57d8ffb-07d5-4af9-af25-fe178340fbd2,d50f112a-a6cd-48d6-b868-36270a60eb8f,2024-04-03,489.79,Electronics,Debit Card
4e5e8598-a3bb-4580-8c9f-a2ec0d98afc4,40808676-37c0-45fb-ae21-ba13d0dab99b,2023-09-30,803.36,Automotive,Bank Transfer
675a23dc-8d6e-483a-b0ec-4dbcc6812db9,96fd9a1e-48d3-4bc6-bc8c-7ba578bc85b3,2023-11-18,489.79,Automotive,Credit Card
5a746fb9-5a97-4743-b985-ce43d03ef86f,04493857-e069-41b8-937a-152918af282e,2023-05-10,176.59,Electronics,Bank Transfer
5a0cec22-9828-4fa3-88ec-435606899c30,38351881-5824-4dd7-9e64-3fa5f905e9cf,2024-04-16,964.34,Clothing,Debit Card
9b25a2c1-514e-425f-be87-a57533d5503e,b511ec9e-64b3-4ab9-aa59-aff75fd14574,2023-10-19,435.12,Automotive,PayPal
b0099c65-5803-4c0e-9747-44f2ea1157cc,029140b9-b485-4b1e-a08c-5a231fed9c25,2022-12-05,870.36,Uncategorized,PayPal
c948b688-1a1c-4d0d-828d-e130777f1fbd,efc5a76b-ffc9-46a8-a5ed-260b50117f95,2022-09-02,496.7,Home & Garden,Bank Transfer
4d348827-d2bd-4303-99aa-97a2ce15563f,36de1f3c-b5c6-48d1-b5cb-5c862617cf13,2022-11-27,567.37,Home & Garden,PayPal
e6f38640-260c-4c82-bb98-1a5ad730365e,4b636eda-fdd9-43d0-a93e-aed1a5829a61,2022-07-23,428.35,Home & Garden,Bank Transfer
24b043e8-6fca-4d86-95a8-837e0ca09072,dc9453eb-3922-4a5f-91c0-ccb226ca91f7,2023-06-01,446.84,Health & Beauty,Debit Card
1d4e578b-738c-4913-84f4-b008488eab48,ccee0d67-fb3f-42f1-8ac9-8556df63875e,2023-08-29,503.42,Electronics,Bank Transfer
d0874909-2b8a-4921-bec7-610d9452b113,09a62f43-8f16-43a1-8fdd-a4bd3894c3ce,2023-11-19,988.33,Electronics,Credit Card
c31b7475-f089-4708-be02-df18e1348a5e,bcb9e043-a7a0-4da8-a976-037bbd8b3dbf,2024-06-06,830.08,Electronics,PayPal
b66935bc-453f-4947-86e6-92d2e1d52872,c8c70d48-e528-46f6-947b-611217127728,2024-01-21,489.79,Health & Beauty,Bank Transfer
e3d2d960-e591-4007-b0b4-2748a6ae0963,64e73e93-27a9-4a06-94c6-8533ba0c94fb,2024-04-20,379.8,Clothing,Debit Card
064c6d93-5842-49ee-b934-43a9319e9707,4fe489e8-747d-4a9c-a22a-b4475706dae9,2024-06-02,449.77,Electronics,Credit Card
0f3d2119-da2a-435b-8f87-7aa1ef4ffa03,ea45a1c9-9675-4611-8191-7a59b5d71b01,2023-06-19,687.39,Clothing,PayPal
02b1b8cb-bc72-4ca5-af51-05e16bab084b,ad3f636d-26df-4b34-b0f3-13751d808305,2023-07-26,489.79,Clothing,PayPal
fd51c466-a180-4f86-b92d-e72b7012685c,0123fd90-6994-4b86-ae09-54711a741a8a,2023-12-27,640.87,Clothing,PayPal
1662e025-dc0e-4ab0-8728-cb90e85bfdeb,8e7d2299-1217-4505-91ba-fff000d059cc,2023-07-03,36.21,Clothing,Debit Card
9800c7eb-9f32-4124-bb91-40c50fe2e85e,b48123b6-eddc-4b5b-8d49-e2c9f7955c7c,2022-12-08,308.68,Uncategorized,PayPal
e8d8dccc-96b4-4451-ac1b-c4de6d18c3dd,ea754bc2-a57a-4d9b-928b-24ccfe6ed29e,2024-06-05,891.74,Health & Beauty,Credit Card
a5fe1b34-7c1d-40d7-b156-2124bfadb490,c4fa43f0-ec88-4732-9d24-02522384b099,2024-04-13,684.27,Automotive,Bank Transfer
481bcc62-9dcb-4766-bbdd-79f5554d73f8,3a9e7621-3c64-4cc5-a975-307085229123,2022-07-11,109.75,Home & Garden,Debit Card
4bd40429-64f4-4702-8327-40195f8e362a,1360bc1c-77c6-4cc5-81e0-5057f7b90f6f,2024-01-21,866.03,Clothing,Bank Transfer
113460b4-6a4a-4298-b54a-cf639a551f78,d2f6b496-a3c8-4bcd-9b24-bd3a28850cd3,2023-03-06,274.71,Automotive,Debit Card
f5b15ef5-1301-4e8f-b2c8-9f7bcef998d8,0b60e545-464e-4693-8dd5-3bf5104ec1f0,2023-02-02,553.21,Home & Garden,Credit Card
848f7178-b94b-4d8e-8baa-6a3886828887,1842c91c-2d86-402b-a6e8-5262c8abf181,2022-10-31,155.15,Electronics,Credit Card
b1160da2-67a2-4ac3-a338-06f960278e02,847d39cb-6128-43b5-89c9-570b2f7f9b91,2023-10-26,272.85,Uncategorized,PayPal
03fadc2e-1b9c-4386-aaa9-315f10e504ce,a6400c70-57b7-41a3-ab5c-b5ae38d50027,2023-11-07,102.39,Electronics,Bank Transfer
24884bac-7030-408b-b834-203c963e5f30,5288acf0-1085-4712-877d-57ffccd26ae6,2023-03-29,17.35,Clothing,PayPal
1b6db98a-776e-4370-9d8c-f77a5ccc26c6,28591abc-2c86-4b55-8597-c55fb5e072f3,2023-01-29,512.6,Home & Garden,Credit Card
7e280186-770e-4c4a-b330-73dd471f956a,f9c4d05d-7731-41dd-8816-0b44a5e09e90,2024-03-17,318.72,Health & Beauty,Debit Card
e793093a-6f6d-41c2-afd5-d0b6bb69aa99,e6d9624e-e5c2-437e-a402-b16a2e19b9d0,2024-02-17,396.16,Electronics,Bank Transfer
12e1aa2d-57e7-44de-af86-e71a42574c51,b89cf671-e774-4efc-b50d-c25e181aae85,2022-09-20,489.79,Automotive,Credit Card
d18cda69-56ba-45a8-b3fe-ff52f040377a,5d93c0dd-0ec6-45ce-822d-937e540ca76b,2023-07-16,473.12,Home & Garden,Debit Card
25283b2b-4273-48ea-b92c-fa8866f06d97,3c6c4f78-a4de-44b4-91d5-5b8b8ffc10c5,2023-05-07,318.74,Electronics,Debit Card
78f0a8aa-5949-417c-b6c0-3782e659685e,8897b71b-4de5-447d-8714-57160254cec1,2022-12-04,25.1,Health & Beauty,Credit Card
36d99323-1a8b-45ed-bd7d-30b948e29684,6d15025e-9bc1-4e4a-9c40-f519832d3d55,2023-05-29,744.97,Automotive,Bank Transfer
61c66c60-10e0-4c29-851e-840e6801be64,70dce136-9563-4db4-8bad-946a4dc57eb1,2023-01-11,211.07,Electronics,Bank Transfer
99abe3ae-4c10-457b-b071-7edd0f122ecf,4cd1f1f4-3efd-4bf0-8bc3-f0b248650488,2022-11-04,178.78,Uncategorized,PayPal
2d18e68b-8e15-4bea-9e3d-bc7e7797724d,8b8886ad-3194-4c1b-b6df-1797022506cd,2023-07-05,413.84,Clothing,Bank Transfer
2fb831c7-4ce9-435b-959d-3f69e179a6bf,0ae3d873-6979-4e96-b195-03030f513f08,2022-11-30,507.74,Electronics,Credit Card
b779c476-9543-44ef-b23e-72fd407bb706,a57aa89a-6386-49dd-bdd2-7db011dc767a,2023-08-15,136.73,Home & Garden,Credit Card
703ac047-6c29-4d13-8ab3-373a4df6c98c,c58c794c-4c84-46bb-b4a2-9d4417ded230,2022-12-01,305.03,Home & Garden,Credit Card
a0a6d222-668f-4476-bc29-f2d7b69aa9dd,1c789e75-3380-48f5-8b4e-338ba006c6b2,2024-06-01,402.92,Home & Garden,Credit Card
f5172879-62d2-429f-8170-e7b96906e7c8,15d196d4-b670-4e6b-bc94-fc0d64cf16c5,2022-11-25,489.79,Clothing,Credit Card
958e5c8d-48ca-42dd-bb71-a766a374233a,ab134672-8a15-4f6d-a647-a720096dceb6,2024-05-03,128.25,Electronics,PayPal
eee4c0b3-21d6-47ae-8631-718341d97a86,23f3c4de-6b6f-4368-9aed-01317a105a5d,2024-03-15,80.51,Electronics,Credit Card
d83178cf-653d-435c-a7e8-880361dec6e7,89a1c0bc-4d49-4913-bb0f-26bd56b46a34,2022-09-26,343.46,Health & Beauty,Debit Card
9f30999e-2fb8-47f8-90df-b669aaaa8fbc,0b722539-7fe8-4477-8805-674c3adf852b,2022-12-23,733.11,Home & Garden,Credit Card
a564b20d-5525-4865-8113-20c1800cd39a,9c3ba239-7eea-416c-a016-7d8c5d6da128,2022-11-06,545.21,Electronics,Credit Card
a7ab4450-714d-49df-932f-0fc904c35491,72b51260-7927-43c7-8d11-5faef684d944,2024-04-14,489.79,Clothing,Credit Card
bb2d7d99-0a7e-495b-8c6a-6812a826e63a,da537ac7-6127-4d65-b383-65b8486894bf,2023-09-03,322.0,Electronics,Bank Transfer
2bf45bb4-ff28-4e6c-9f90-d749c6b45221,808e6402-2cdc-406f-b436-192d254768b4,2023-03-11,560.45,Automotive,Credit Card
3225bbb4-c47c-44b8-aea8-6cca20b50892,dde5fb47-d8dd-4643-bce8-1105958c2e59,2024-02-12,981.86,Health & Beauty,Credit Card
a7937edb-0b78-4642-afd6-50e3b4cf66b3,3c78841e-141f-4963-b88a-5c9f57366767,2022-11-28,368.91,Electronics,Bank Transfer
c655d6d2-58ed-4584-a015-4f280e2c192f,a262b993-45dc-4e24-88b7-66a4d4175567,2024-02-19,63.94,Electronics,PayPal
5f60f582-6e37-44bf-8530-84c3153328ea,14799354-b954-4dfb-aabd-8a710ab838b5,2022-08-15,490.45,Automotive,Bank Transfer
9110b6df-2a4c-4404-aeff-3c8b4c83279f,51b6adbf-5d52-448b-99ad-173d5abbbc8b,2023-11-05,27.27,Clothing,Bank Transfer
c542f337-bd14-4d58-8ef4-e609830bf5c1,68beabae-de7e-41bc-8cad-6e020bb6d985,2024-02-02,500.33,Uncategorized,Bank Transfer
c6789ac7-81c7-469a-a613-fe1fe1487953,e27a281e-d309-41ab-8a5f-e9f064430282,2024-02-28,271.82,Home & Garden,Debit Card
24c99886-9e2e-4b95-a28d-6a809ddf8447,69dae530-47b9-4c4d-8118-6f9d3243c546,2022-08-10,699.04,Health & Beauty,Bank Transfer
a18647cb-a525-4f32-b871-2cc8a4789c3d,563289f0-578a-4c6a-80e0-4eda69d5fbb3,2022-09-24,408.19,Health & Beauty,Credit Card
aa70d7aa-5ca7-41f7-8392-13984b6c2632,e4a753f6-06a7-4925-bb01-5f372fb316f9,2024-01-21,955.93,Home & Garden,Credit Card
6e623356-5088-4f02-afdd-dbe6bd948d8c,94ae05cc-1bad-4af2-ad7e-2d68c2d3598b,2023-04-05,787.15,Health & Beauty,Bank Transfer
3c0eae54-dde8-4291-95d3-f8dfb98c475a,6c1a93b8-2b3e-4253-b26b-29ed60df3497,2023-12-27,489.79,Home & Garden,Credit Card
99aa2615-17e0-47c8-915d-3ec0250aba6c,f39bcc59-2b37-41fd-8507-3c5d2407b551,2024-02-11,940.27,Automotive,Debit Card
b707539e-7eaf-4c76-8a2f-944b44eee698,0f4036be-06b9-4424-8fe5-5d16b1624b15,2024-05-02,173.05,Automotive,Credit Card
f808e889-308c-4356-a639-281ef3820b50,c55a56b6-6b37-44ef-b308-0ff03bc480fa,2023-11-08,226.38,Clothing,PayPal
4ece241c-935a-4380-bda6-715cbae36f17,21968441-4864-4258-a977-130aaad566f9,2023-09-06,681.84,Home & Garden,Credit Card
8d8fe8bd-2009-4a15-be37-83dba3cef447,4662112b-36ea-4f6d-84d2-365dd6605280,2024-03-08,489.79,Uncategorized,PayPal
7e3256b2-49d1-419e-a30c-8504f446e64e,48d274af-73e7-4523-97ca-e0f52c854f4f,2023-05-09,779.65,Uncategorized,Bank Transfer
efa3d3db-a2b1-4a72-8358-af8d19a2995a,5905a06f-dbbe-4537-b403-277a7c4abe36,2023-09-26,528.76,Home & Garden,Credit Card
01bbd379-afb0-4ff4-8197-9dad2ef2fa94,bb742ea6-908d-4d46-8ab1-a572ba6007fb,2023-07-04,34.6,Clothing,Debit Card
f102f93b-f32c-41d3-adcc-25e02a67c34f,084e56a5-99eb-48df-801e-bda9cd5ff591,2023-11-03,-100.0,Electronics,PayPal
ba78abe5-c514-46ca-8feb-95426be7f8a3,c36b89f5-60b6-45f7-8a1c-079734180286,2023-03-12,834.86,Electronics,Bank Transfer
aa53dc4d-35a6-45a2-9ffb-f83d25cf0e60,dabdfe99-be30-45ad-a639-4ec1bf765593,2022-11-18,234.15,Health & Beauty,Bank Transfer
92d8fe98-faee-46c1-9fb3-b860fe226236,5a66414b-9ed6-4d9f-a518-93a056b91aae,2024-02-05,262.3,Clothing,Credit Card
c5abc141-d6b8-46a6-8ff0-c67298460a8b,30b62eb7-243f-4f2e-8ded-0800dc83078f,2023-07-27,39.15,Health & Beauty,Bank Transfer
4d24bcf2-5cbd-4f60-8ba5-4da86c72edf6,9ceb7d5b-77cb-4f40-a09e-74924f709be7,2023-12-21,45.2,Uncategorized,Debit Card
fe12cf9d-7da0-4ef0-a48a-bc3cff545790,34293132-e862-4602-9e72-e9bcc1253665,2023-10-10,133.95,Clothing,Credit Card
8ffcde15-2128-478e-a4c5-a7c74ec5aad7,76059b29-de65-49f3-b8cf-ad7f564c97bf,2024-03-14,918.29,Uncategorized,Credit Card
f5713ff7-0bcc-41c1-a71b-ac9113ac43a9,3b9494cb-5f8f-4b37-a744-7a3b8e465281,2022-12-05,179.61,Electronics,PayPal
64d8f1cf-7f71-495f-8ba1-c90332919799,6a0ca31d-6c12-4151-b27a-1c53b1434451,2024-06-04,466.22,Electronics,Credit Card
2d76d24b-3693-4802-8014-9ea47fb95597,c8ae4822-8847-4d10-8ee1-c6fae6e0a110,2024-06-29,954.33,Home & Garden,PayPal
6804bcfe-0e24-497f-994f-cd37513a45cd,52aaaa5e-dbe6-4678-b378-85266220673e,2024-01-12,692.88,Home & Garden,Credit Card
0d27aeb2-f8d0-4221-a74f-17f02a290943,010f116b-f1f7-475e-90ab-efa811b98f13,2024-06-09,718.11,Home & Garden,Credit Card
f099716c-a119-40c6-a3b5-56f7685fd85e,da323fd7-a95c-4c19-b99d-e6971ec7df73,2024-05-08,767.16,Clothing,Debit Card
9f1fe17d-17fa-4287-88de-d3f65196023c,6e6d0a53-2aa7-4219-8029-ef3f6ef39ff7,2023-03-01,987.1,Health & Beauty,Debit Card
d386662a-c1e2-4d7b-b6fc-ac6a9fbe4850,49e3771a-e817-414e-b838-97c4f7b1fc6b,2023-12-26,668.15,Electronics,Credit Card
76ae365e-7b45-4763-94ec-3f98ef127fd5,0f2d3eac-8258-4a39-8b69-76c2c52ef31d,2022-12-06,116.2,Automotive,Bank Transfer
44eca02a-cfa5-41ef-aad1-78ed5186ca64,bbe69a36-b62b-459a-817f-97d7ff405e1a,2024-01-26,495.36,Clothing,Bank Transfer
b3b912ee-bc75-4ba3-aa9c-4be51830ed21,c41c90c2-9c02-4c29-a6e6-5284a912b16e,2022-09-16,309.48,Home & Garden,Bank Transfer
0e744af0-f183-499b-adb5-76ff753745e3,2fe5d6e7-8c56-4d09-8438-b2a6706375cb,2023-12-19,204.82,Clothing,Bank Transfer
1f20eccf-664d-4f9b-b7b3-6c7e5ab0a5c6,e56aad3b-44ae-4351-a967-a33429c2ca48,2022-12-14,792.56,Home & Garden,Credit Card
6e0b43fc-e01d-46b6-8a25-d21fff7ccbe1,96c4167d-06dd-4a8e-b9b2-cdcc1d1a61b8,2023-05-31,578.86,Health & Beauty,Debit Card
aa53dc4d-35a6-45a2-9ffb-f83d25cf0e60,41315ff8-4f09-41f8-9732-956d49d970b4,2023-02-01,452.05,Electronics,Credit Card
1028c9f7-f42a-425c-8250-292131378975,fb319c91-689a-427c-96ef-3f7abd8ebfbe,2024-02-08,446.36,Electronics,Debit Card
9c649d2d-4a30-4ae5-865a-044f7f0bb386,1f63340f-af2d-4f10-bdde-6f25b1acfc29,2023-10-22,468.05,Home & Garden,Debit Card
fc0c6daa-182e-431a-bfe6-bad99168e08d,775252ac-2e43-4c36-9940-abd418ba4358,2023-05-17,863.94,Home & Garden,PayPal
5edfab8a-fdac-4de4-92f0-2ca314b7fd59,07598a04-873e-4e07-9842-d570c11c1cb3,2023-02-27,146.57,Health & Beauty,Debit Card
369d3b9f-54b4-44ac-8284-b6af32aec1c0,0b354982-487e-41b6-8b5b-6ef6e2717b7f,2024-05-26,276.79,Clothing,Bank Transfer
6cd7a734-a51d-4a11-ba1c-00c49d9a4490,cc869f65-f3e0-4a36-adf0-eeefc85d02e4,2023-04-20,489.79,Health & Beauty,PayPal
fcb31c19-064e-4e81-b69f-16e8d8f3e737,7e0171c6-d08b-4200-864d-9b50229de28a,2024-02-05,25.55,Health & Beauty,Credit Card
1c139f1f-280b-4c07-8fe0-db50181fe77a,c67bd32c-e1c9-4281-b243-c7de572d2811,2023-01-27,290.46,Health & Beauty,Credit Card
6919c087-4f09-4b19-a5a3-962999f01640,fa33f518-9f4d-4d8a-91d6-facaaebdfb28,2024-01-17,423.73,Health & Beauty,Debit Card
ac6386cf-3044-4ec4-bc57-793052872002,143895c4-edd3-4566-8cfb-f356e28ba83a,2023-06-30,891.09,Electronics,Debit Card
c12ab95c-d42d-4e32-ae97-95faef364e52,8b22b543-fec7-45c9-976a-55ca0adde7d3,2022-12-11,891.91,Automotive,Bank Transfer
d7467041-1718-4048-bd53-96a1d602181f,4f04b008-3df5-4b15-a478-d2166737575a,2024-05-23,711.57,Electronics,Debit Card
